"","guichet1"
"200",0.0739275626838207
"201",2.18399338602068
"202",2.50869461140575
"203",0.0995236681774259
"204",0.69141726475209
"205",0.215567114259396
"206",0.40833180770278
"207",0.470622436899756
"208",0.279811693355441
"209",4.24106668507694
"210",0.191136920192413
"211",2.81308895386759
"212",3.25692661702738
"213",3.32552988959716
"214",0.159215481951833
"215",2.04132936700227
"216",1.09915788564831
"217",2.11775246067884
"218",1.97785163486756
"219",8.90955487588301
"220",1.01274998858571
"221",0.134966049162263
"222",1.24267153162509
"223",0.620213501026725
"224",2.75152977920117
"225",3.16138651950245
"226",1.99693758032265
"227",1.84335234939101
"228",1.58063397812565
"229",0.874273161403835
"230",0.337856733240187
"231",0.518786327913404
"232",0.987741045908157
"233",0.718939699232578
"234",0.390510763041675
"235",1.95116569288701
"236",1.12688396405429
"237",0.0237976312637329
"238",1.09888379648328
"239",0.953878398648989
"240",0.923200148978261
"241",1.66390971085968
"242",0.614011167548597
"243",3.50010044855957
"244",3.65322381986265
"245",0.825132070109248
"246",0.780439395457506
"247",0.815158568322659
"248",0.714951879344881
"249",5.59559069540272
"250",2.54158547391662
"251",6.14723002877007
"252",0.400685138069093
"253",4.32471696641035
"254",0.226611857822559
"255",8.53825709918394
"256",1.03683676850051
"257",9.23383370736494
"258",1.88286512709203
"259",1.81174713364782
"260",3.3689190855432
"261",3.9818208029676
"262",0.402490651234984
"263",4.27233691860862
"264",1.63113413742724
"265",1.41796017616036
"266",3.20064271224623
"267",3.97990966943984
"268",0.406265692785382
"269",0.610297225415707
"270",3.93575148267632
"271",0.251610622741282
"272",3.79147020338063
"273",0.384760967455804
"274",1.29737445246428
"275",2.53105712487342
"276",5.4613452737493
"277",0.547557785175741
"278",0.265621180645652
"279",0.27477497421205
"280",2.68459601133111
"281",1.095917458646
"282",1.3364673089236
"283",0.724271853454411
"284",0.558329934254289
"285",1.10413653496653
"286",2.29385348773542
"287",1.65649956474079
"288",5.86874792556819
"289",2.49843802480938
"290",3.08175530640369
"291",0.592649844475091
"292",2.351838119244
"293",0.982848474755883
"294",3.41032308695798
"295",1.82797002783957
"296",0.235931977065042
"297",0.269711022265255
"298",0.9525638555881
"299",2.75421486041489
"300",6.19103118752059
"301",0.745911766781377
"302",8.48062568980323
"303",2.00985045722666
"304",0.59393600653857
"305",0.885698250494897
"306",1.04143196903169
"307",1.77692113808336
"308",0.247010160110326
"309",0.405548161493121
"310",0.539261193014681
"311",2.19599362268093
"312",3.82510817406659
"313",0.836864358106016
"314",3.57819465530996
"315",0.0501502882689238
"316",2.72455998315456
"317",1.79276811881902
"318",1.65305401474158
"319",1.6831145825887
"320",3.5196800714541
"321",0.571232993155718
"322",0.490481019020081
"323",0.0912030432373285
"324",0.834508544765413
"325",1.88358232556822
"326",1.36558071151376
"327",1.26536422222853
"328",0.287300480320261
"329",2.13829205735567
"330",0.90607279445976
"331",1.19825921393931
"332",3.01662972578764
"333",0.923571540042758
"334",1.4415298103446
"335",0.0606998423685335
"336",1.40442811316791
"337",6.69861629571686
"338",8.5929717405444
"339",1.36938670836389
"340",1.95218799813631
"341",0.963709157891572
"342",1.23873103968799
"343",0.361345980316401
"344",0.272824164391051
"345",0.659293665483552
"346",0.109206103672323
"347",2.35402871846201
"348",2.40053262553158
"349",3.40279468132143
"350",4.15150607360487
"351",0.960015160031617
"352",1.49311222066516
"353",2.41985616079512
"354",0.864439496770501
"355",1.64186943500283
"356",1.8273975419903
"357",3.93366324884777
"358",2.98468412069564
"359",0.684779109433293
"360",0.530116133391857
"361",2.29658713742139
"362",2.68664545929971
"363",0.875172886066139
"364",2.28504818483236
"365",0.164291851710326
"366",1.20495426096022
"367",0.232507651671767
"368",2.76370392172577
"369",3.593619774859
"370",1.24689308833331
"371",2.37485810547116
"372",0.336004105396569
"373",0.529573363251984
"374",1.12564401049167
"375",3.98893050087576
"376",3.07604038011192
"377",0.384336662478745
"378",3.49656033126597
"379",0.981709640473127
"380",0.766912086907569
"381",0.190964385867119
"382",1.82592427770442
"383",1.96187361693921
"384",1.45167315074758
"385",0.732921432703733
"386",0.687158836983144
"387",0.200242637656629
"388",1.20090629253536
"389",0.897707285359502
"390",0.696751243434846
"391",3.56001600606327
"392",1.38467191159725
"393",1.22460132464767
"394",2.69129469051006
"395",1.41376767671647
"396",1.2042527096346
"397",1.09988798107952
"398",0.745593288913369
"399",1.01359475047577
"400",0.691686631180346
"401",2.51737147561255
"402",1.63822906642201
"403",5.20930587102599
"404",0.467779577709734
"405",1.0475311037153
"406",1.6656874603683
"407",3.36487229904733
"408",2.41778389356079
"409",1.91776335789802
"410",9.53284094432249
"411",0.0500948702299572
"412",0.777760073542595
"413",1.63679943970385
"414",0.217310392853971
"415",1.55013806935046
"416",3.48887173814659
"417",0.561681665480137
"418",3.75164819864516
"419",3.73098594678526
"420",1.4554397812309
"421",1.37118407152593
"422",5.33278586578584
"423",5.99909988491571
"424",1.79458460017087
"425",0.139269623782496
"426",2.68052886790576
"427",0.617603981331972
"428",1.02708230912685
"429",1.13896134216338
"430",6.54209734596608
"431",0.359166630543768
"432",2.35589786238017
"433",0.75828009750694
"434",0.492597691714764
"435",0.0295338938012719
"436",1.67069281443002
"437",0.687865746207535
"438",0.435311299748719
"439",1.02709805592895
"440",2.02246110505405
"441",1.65569063826444
"442",3.53895410506015
"443",0.162842957143596
"444",4.21403041084237
"445",0.0423136288300157
"446",0.453790696603742
"447",0.224845454096794
"448",0.813526464507884
"449",1.09783186670393
"450",0.778156960934493
"451",1.587649397468
"452",2.08251304171028
"453",0.600494583688768
"454",0.171641104854643
"455",0.19141985103488
"456",0.0956647508345597
"457",1.37960775289685
"458",1.11749996951113
"459",3.17486575601583
"460",2.17134104575381
"461",1.67492697750123
"462",1.26681017223746
"463",1.88142181924524
"464",0.746671331153338
"465",0.510429137386382
"466",1.55369251836179
"467",6.44389566745529
"468",0.45807954762131
"469",1.64050625713981
"470",0.935304576531053
"471",0.943761522881687
"472",0.403500022366643
"473",1.33342686202377
"474",0.862056385725737
"475",1.4363402108753
"476",1.32520294655114
"477",1.92858564286473
"478",0.587223995476961
"479",1.32671671337679
"480",1.48541272795739
"481",2.09629946379902
"482",0.222363789565861
"483",2.92591320492208
"484",2.82419153620218
"485",0.856555986218154
"486",0.393696282480561
"487",1.74050813504685
"488",4.55454767097659
"489",1.95146431020441
"490",0.391226765699685
"491",0.940787018276751
"492",6.78935557570229
"493",0.483450067999962
"494",5.1497792934341
"495",1.56529027960243
"496",1.84440423674694
"497",0.634756634943187
"498",1.05230305953807
"499",2.84612728266006
"500",0.512545991688967
"501",5.87511775716535
"502",0.458767934702337
"503",3.55205363071603
"504",1.4604327379817
"505",0.404662505723536
"506",2.35230613864007
"507",3.09427672680929
"508",0.33194424048988
"509",0.952580774202943
"510",2.48716411358657
"511",2.7906785456646
"512",0.0481057716533542
"513",1.76771702050211
"514",0.681263257749379
"515",0.753385494463146
"516",0.898759080097079
"517",1.00320445932448
"518",2.42254560804906
"519",11.3493280106022
"520",0.683273692614315
"521",1.11639988888055
"522",7.0706251756914
"523",0.701543321833014
"524",1.86392302802744
"525",4.70648454477019
"526",0.217885736376047
"527",1.73665974094512
"528",2.1305810154202
"529",2.93049601821189
"530",3.25536510802224
"531",0.25008828099817
"532",1.77976595891691
"533",3.50873669055581
"534",1.97307246915045
"535",2.03909279397669
"536",0.0562316931814087
"537",1.23296076990664
"538",4.40686990668006
"539",2.08375298595967
"540",1.45682107124237
"541",0.470749397253957
"542",4.57186367222928
"543",0.0544046433642507
"544",4.26728635628648
"545",0.0381052121520042
"546",1.27287684999445
"547",0.566028759814799
"548",0.336924940334492
"549",1.23797384463251
"550",0.580550107173622
"551",0.158476985991001
"552",0.608572126363847
"553",2.54376414782348
"554",0.111970544474723
"555",1.39169401667061
"556",2.82104361085978
"557",1.80661196625772
"558",0.0863915216177702
"559",4.83155821611114
"560",1.81723750746789
"561",0.0225186003372073
"562",1.41005480077951
"563",6.51959598030815
"564",3.11306681839709
"565",5.83036130633125
"566",1.46803404009881
"567",3.61726718732234
"568",5.1680291702313
"569",0.45647095516324
"570",4.99468414832778
"571",1.87921741410139
"572",0.857507209293544
"573",1.39210288415019
"574",2.07484974889996
"575",0.367618209682405
"576",10.250328990974
"577",0.454130579717457
"578",2.23915895092773
"579",2.47530800468268
"580",0.166331261819317
"581",0.0961360441539543
"582",1.05365521088243
"583",0.98017939645797
"584",0.132579972036183
"585",4.71549268414207
"586",0.159675164148211
"587",2.44394160612466
"588",1.1312104575336
"589",1.84550864890513
"590",0.742408161982894
"591",2.76311429954114
"592",3.08950648440008
"593",0.850191006436944
"594",3.7452943117101
"595",0.108812905848026
"596",0.569917418994009
"597",1.44032891086283
"598",0.557861189357936
"599",3.3920384122241
"600",4.19831221898027
"601",0.89552007522434
"602",1.19750016927719
"603",4.05389328656678
"604",0.795909209176898
"605",0.877993045374751
"606",9.01454911330595
"607",5.81358779933224
"608",5.7066382464386
"609",1.6080986893827
"610",0.113505518086718
"611",0.0696540655523904
"612",1.10703214723617
"613",2.57614087491276
"614",0.937768843024969
"615",1.40530681327609
"616",0.602515551261604
"617",0.876217561690999
"618",0.781654162332416
"619",6.30841636624108
"620",0.46979550391872
"621",0.582617168602713
"622",5.63192556764851
"623",2.11424382608901
"624",7.82190830591035
"625",0.0490767583250999
"626",0.946245552040637
"627",1.10974541877482
"628",0.0767045005629353
"629",2.97663484124427
"630",0.442457253992595
"631",0.132844323292375
"632",1.08114111516625
"633",4.19990273912377
"634",3.17020205138519
"635",1.90636382843417
"636",1.69895191058261
"637",0.0548523530344411
"638",0.292524703778327
"639",0.313178933225572
"640",3.24486267549877
"641",0.0669590951874852
"642",1.1757371192798
"643",0.168364753015339
"644",2.73717172062936
"645",0.902989028953016
"646",0.577252007187828
"647",1.61261420922403
"648",1.54459964661839
"649",1.23611577600241
"650",4.60492044289537
"651",0.0853785329636775
"652",1.80999577782097
"653",4.27201399554439
"654",0.0305695524439216
"655",2.55660992107334
"656",0.325076247565448
"657",7.54894659977452
"658",7.38603756907296
"659",1.97796177483144
"660",0.380469755269587
"661",0.77950168541887
"662",3.24595277351965
"663",3.79658367840533
"664",0.365691374987364
"665",0.113132843747735
"666",0.103635793983145
"667",0.467953336425126
"668",0.984159820070377
"669",0.729559080675244
"670",0.924993388354778
"671",1.37498357705772
"672",3.02554267000769
"673",0.0254594553261995
"674",3.51528107198259
"675",1.01631926093251
"676",2.18324370193618
"677",0.700452214106917
"678",3.5611959172595
"679",0.211449369697953
"680",2.52414219631794
"681",5.29770579536386
"682",1.04722095839679
"683",0.521684801205993
"684",2.96216189471965
"685",0.288960328857803
"686",0.0784055627882481
"687",1.32055766601115
"688",2.1792117891768
"689",0.251624185693483
"690",1.27757414989173
"691",1.59661728321555
"692",4.32907868524022
"693",0.295616387716437
"694",1.31846507359296
"695",0.799259917810559
"696",0.14941025711596
"697",2.22256661209586
"698",1.69033256537261
"699",0.0567897083237767
"700",0.0600091287737932
"701",1.01867462002188
"702",1.06338407378644
"703",2.35247889525237
"704",0.0042647403301062
"705",7.56758884671045
"706",1.11302133463323
"707",1.79078937791501
"708",0.945582148378716
"709",0.900982243008912
"710",0.0921774357557297
"711",2.55704732256482
"712",1.02886779978871
"713",0.885598761960864
"714",5.18133891721196
"715",0.857322419993579
"716",3.00387818781849
"717",1.54327660464563
"718",0.927528239786625
"719",1.8024562242532
"720",2.01499600886347
"721",1.81570425258491
"722",1.27520732209086
"723",1.52931898139865
"724",2.82745347527747
"725",3.09512391759456
"726",2.6281884914423
"727",1.32089533470571
"728",1.93793641394916
"729",2.03180512032452
"730",0.805705098435283
"731",2.54109668909552
"732",0.921247065998614
"733",0.518616897985339
"734",3.00402550755029
"735",1.03529466235806
"736",3.17891004664784
"737",1.52461037217619
"738",0.0927990525960922
"739",1.07494060322642
"740",8.82465252974882
"741",0.993394437246025
"742",1.49469094901326
"743",0.581539013423026
"744",1.22409050352871
"745",0.508676530435096
"746",6.50161021914253
"747",1.88275614744964
"748",0.497160731758133
"749",1.66304032208572
"750",2.19505281551721
"751",1.35998017713428
"752",1.73552839060679
"753",0.263587343506515
"754",1.40333115859869
"755",0.930734794586897
"756",1.34388354793191
"757",0.0500147724690735
"758",0.794994303025305
"759",0.424347254447639
"760",2.42702949970009
"761",0.346084087155759
"762",0.130437146872282
"763",4.86609400485404
"764",0.131157789830492
"765",1.08658590447158
"766",0.462071308866143
"767",1.75090977354887
"768",1.9868290921345
"769",1.36389272753149
"770",0.0238938993469549
"771",4.58446354021258
"772",0.414335594512522
"773",0.048004250114162
"774",0.563690734165138
"775",1.46415215163472
"776",3.76608848182445
"777",1.61913873246851
"778",2.00935989796164
"779",0.667663046807996
"780",10.0587663383861
"781",3.5100115945745
"782",3.35976420326119
"783",0.128505218831935
"784",4.98938618202634
"785",0.029740814792772
"786",0.619127940386534
"787",1.91963002314686
"788",1.36410402972251
"789",0.409839257597923
"790",1.84991102657261
"791",6.17105525698433
"792",9.99149415210681
"793",7.36922593000245
"794",2.52353744014146
"795",2.47861588737907
"796",4.7408061509294
"797",9.61758462289229
"798",1.77228142685237
"799",1.34048386849463
"800",4.0544318257082
"801",0.999172991141677
"802",1.0538867171447
"803",0.375702131539583
"804",0.677648431024757
"805",2.67083947352114
"806",2.61467446937206
"807",2.25395552072245
"808",0.202244204666714
"809",1.46394181724979
"810",3.29817181760874
"811",0.0532405758276582
"812",2.39823748907986
"813",0.525531090697964
"814",0.442679651081562
"815",6.86610628705744
"816",1.45239413334968
"817",0.142153913155198
"818",2.65520109041574
"819",1.4482712356236
"820",4.59636275741996
"821",0.189566179590787
"822",3.18480061487742
"823",1.24087664671242
"824",0.676441459916532
"825",0.771213699132204
"826",7.72394106867624
"827",3.63697680441623
"828",0.809952160343528
"829",4.71712148577318
"830",0.39239485589765
"831",1.14794420450926
"832",1.70609390913489
"833",4.59703034376908
"834",1.14719945937395
"835",0.101114266552031
"836",0.558263281360269
"837",2.59924508064034
"838",10.4877048829041
"839",1.49526874917037
"840",7.59083409192872
"841",0.943428900203395
"842",1.93472266747596
"843",1.73809779073408
"844",2.53331335253062
"845",0.244492521509528
"846",1.0674849934876
"847",0.351615191677708
"848",1.64434623525719
"849",2.62521265625002
"850",1.83502784362974
"851",0.943910830654204
"852",0.569385662674904
"853",0.468371974304318
"854",0.881505690515041
"855",0.330218647606671
"856",4.1864525214985
"857",1.04900958016515
"858",0.159190398640931
"859",1.68589655396565
"860",2.50750458232107
"861",0.31171897745968
"862",1.7988448349291
"863",1.44221447958591
"864",2.52623213632944
"865",2.10200565299931
"866",1.40160446419361
"867",2.60426753005924
"868",3.10390998406296
"869",4.83172187556453
"870",1.2743190350011
"871",3.00759977065438
"872",1.17786024324596
"873",1.82803146718981
"874",0.620535066351295
"875",2.62729966073277
"876",1.33607099950314
"877",2.12577910154107
"878",1.53075931089267
"879",9.47142092088118
"880",0.135337277315557
"881",0.213674471396628
"882",2.30356535493376
"883",1.51762412151049
"884",1.54601128204706
"885",7.22687627845341
"886",0.205454527400434
"887",2.68120201482418
"888",0.2184964924242
"889",4.59884421129651
"890",1.64129834800007
"891",0.577508978545666
"892",0.465685110485213
"893",3.50019896386151
"894",1.7242079245949
"895",2.39760415061357
"896",3.09494134394412
"897",0.14861687490042
"898",0.193989997729659
"899",2.5839737690145
"900",0.614706550724804
"901",0.53918470421623
"902",1.42091553277316
"903",5.10909476478524
"904",3.31577097854253
"905",0.221891650930047
"906",0.162086341530085
"907",5.95584004954382
"908",5.24738000680633
"909",0.705950668081641
"910",1.57637817590478
"911",0.701998231001198
"912",0.810086546553959
"913",4.843487445013
"914",2.9574305402552
"915",1.92595740605518
"916",0.723241007886827
"917",0.210110599707898
"918",10.9666341276546
"919",4.05963326228743
"920",1.13125056214631
"921",0.0317291665977086
"922",5.83879165317783
"923",8.28164223912072
"924",0.597512626089156
"925",7.35304378728093
"926",2.53963466539028
"927",3.5807732863534
"928",1.36476512532681
"929",3.56847823766952
"930",0.367011125199497
"931",0.7252865312621
"932",4.68108450223632
"933",1.82970625339987
"934",2.81524296833162
"935",0.31967154238373
"936",0.653712265193462
"937",0.20760450232774
"938",2.05636749780717
"939",5.75050602819691
"940",3.47632951272612
"941",5.10658718992896
"942",10.8539094658275
"943",2.34796188390794
"944",0.733446870189934
"945",1.56482642085882
"946",0.945065369829535
"947",0.96031882148236
"948",1.88818964353743
"949",0.141766975755027
"950",0.183074955453122
"951",1.3828892018646
"952",0.377101821824908
"953",2.30310264593902
"954",0.28392647113651
"955",1.73380819051929
"956",4.33121318285958
"957",1.5136266046061
"958",1.00450177770108
"959",1.95501538171413
"960",1.37953247968107
"961",3.80817501975184
"962",8.65738073686018
"963",1.05513716116548
"964",2.8075628018189
"965",0.764202831313014
"966",5.87833647396336
"967",2.29793306431713
"968",4.45862274219222
"969",0.777154725976288
"970",0.608064532279968
"971",0.0434022946283221
"972",0.445101359332161
"973",1.06247746344464
"974",0.603928223085475
"975",3.3237978441823
"976",2.35470796926858
"977",0.800900853239
"978",1.86088068758873
"979",1.71075941613855
"980",1.02234657201916
"981",2.46335151969435
"982",2.31090342431309
"983",1.21222223993391
"984",2.77246861337664
"985",1.71916518724504
"986",3.37846640480642
"987",2.47488752559119
"988",4.88187583883233
"989",2.43653675719144
"990",1.71541586509886
"991",7.45327437999559
"992",0.386484584771097
"993",1.90525967739838
"994",7.0382871139319
"995",0.759765717200935
"996",2.14280080973151
"997",0.0481142294435231
"998",0.184397382215431
"999",0.731168723526724
"1000",2.33955239309909
"1001",2.11839877139246
"1002",0.0624327703167571
"1003",6.45571145381699
"1004",1.67442427380922
"1005",0.228663086891174
"1006",0.519893599674106
"1007",1.42820942940152
"1008",2.23136608294191
"1009",1.32825320865959
"1010",5.77685326952678
"1011",2.5519453062767
"1012",0.357184137655995
"1013",3.6802150121141
"1014",2.14726839764955
"1015",0.1678234074856
"1016",0.787897696708593
"1017",0.192129412665963
"1018",4.82818344245478
"1019",0.851482070982456
"1020",1.31309621036053
"1021",1.87307019107722
"1022",3.11706390960102
"1023",2.0154172384471
"1024",0.944535912945867
"1025",0.410628686659038
"1026",6.59692957963715
"1027",0.0736618149686539
"1028",5.3790426214499
"1029",1.39850031757854
"1030",0.786443704283921
"1031",0.214123746514341
"1032",1.38424501102418
"1033",1.16131890006363
"1034",3.37747231109028
"1035",1.04268003348261
"1036",0.34639139752835
"1037",1.23548418562859
"1038",3.63873443043764
"1039",2.4865996352488
"1040",0.603389601826253
"1041",1.94930152400377
"1042",4.4317345555368
"1043",5.79410315392235
"1044",1.11954835802317
"1045",3.66023765115027
"1046",0.543550423061048
"1047",6.24917411770592
"1048",0.631700231693685
"1049",0.335084442049265
"1050",0.604222011752427
"1051",0.27846818515534
"1052",0.312177742831409
"1053",0.167640016414225
"1054",1.18572596181184
"1055",0.511393863707781
"1056",6.53021435405979
"1057",7.62756077530694
"1058",1.14638772048056
"1059",5.54582387175331
"1060",2.23426076575162
"1061",0.13330032650058
"1062",1.6175784151161
"1063",0.063127465301754
"1064",1.63999458952787
"1065",0.524865047074854
"1066",4.15390427766328
"1067",0.419011930003762
"1068",3.26163628570725
"1069",0.461167209781706
"1070",1.05554292351007
"1071",6.40680022504101
"1072",1.53337583868744
"1073",7.0324692833693
"1074",2.93323644978886
"1075",0.0515195038169622
"1076",3.33244400354829
"1077",1.45047144955936
"1078",1.02172368951142
"1079",0.419750964269042
"1080",0.302540165132738
"1081",3.74357271922712
"1082",3.29780187440996
"1083",3.98820126412397
"1084",3.37420329434757
"1085",1.55730430487993
"1086",0.132114089094102
"1087",2.55270015812459
"1088",0.582913911446933
"1089",0.582976261922704
"1090",3.30387690646534
"1091",0.776220260365423
"1092",1.81217510178238
"1093",0.0494584077969193
"1094",1.51709705210271
"1095",0.682722240686417
"1096",0.785450773313642
"1097",1.97482727645876
"1098",1.56213830622872
"1099",1.72462558917409
"1100",4.58806790758796
"1101",1.06128011830151
"1102",5.03674422551818
"1103",1.50332548210142
"1104",1.28533634450287
"1105",3.28684437258129
"1106",0.0691372404278448
"1107",0.583466900512576
"1108",1.06104831025004
"1109",5.32217658658452
"1110",0.115231121697065
"1111",0.930929344147444
"1112",3.27344227192884
"1113",5.93990272249947
"1114",0.868115064688027
"1115",7.68932134988618
"1116",1.39568330525401
"1117",1.0582928176477
"1118",5.64808003570805
"1119",0.523419143632054
"1120",3.79414537159686
"1121",2.54049480884316
"1122",0.975325709314034
"1123",0.0193570777773857
"1124",0.941341497476986
"1125",0.519877826717397
"1126",0.944199183181568
"1127",2.50601427062395
"1128",1.67841022498826
"1129",0.115839529782534
"1130",0.723811495117843
"1131",0.170368712051845
"1132",1.38115061074495
"1133",0.161924452509431
"1134",5.24152116154623
"1135",2.86161238501772
"1136",5.9630695499616
"1137",3.38427801040893
"1138",11.611914127393
"1139",3.55091330764775
"1140",3.47281073193523
"1141",0.3409864719261
"1142",0.505588022863808
"1143",4.09879080561881
"1144",0.640566854737699
"1145",0.845808089915013
"1146",0.682925116270781
"1147",4.70369993497558
"1148",0.87827983405441
"1149",1.19526827614754
"1150",2.3413371927196
"1151",0.847106232307851
"1152",1.4323189839511
"1153",0.626628046525272
"1154",2.65764970323982
"1155",1.82809478610219
"1156",3.01642911491876
"1157",0.883166188374162
"1158",2.25337978816571
"1159",1.63093089898886
"1160",3.6987584492374
"1161",2.12352787694874
"1162",0.745798876050305
"1163",1.82180773458424
"1164",0.889724728651345
"1165",1.77727943464162
"1166",0.104137223860745
"1167",1.93954379201565
"1168",1.16995436418802
"1169",1.47825344457271
"1170",1.08850220640738
"1171",0.0941104497760534
"1172",1.30034032743424
"1173",1.45374748102369
"1174",0.583262384283342
"1175",2.69483713052216
"1176",1.00573979597539
"1177",0.41747719515115
"1178",5.44333517898746
"1179",0.974978372454643
"1180",5.1594840546412
"1181",0.321736008860171
"1182",0.15047121152774
"1183",2.60065922741937
"1184",4.70224232573934
"1185",2.47488534442129
"1186",0.331136072054505
"1187",1.98205368398669
"1188",3.00280047191267
"1189",0.370740390382707
"1190",0.801683613099158
"1191",1.10877206681834
"1192",3.10704295692926
"1193",1.35061615239829
"1194",5.17214647282786
"1195",0.147049597317525
"1196",0.864950808696449
"1197",1.01537480391562
"1198",1.8626977148557
"1199",0.753697100265057
"1200",0.527112943120301
"1201",1.16888373345137
"1202",2.16446692488136
"1203",4.84135926862187
"1204",0.713572115637362
"1205",4.73657561440892
"1206",1.06048388406634
"1207",1.33125284127891
"1208",0.376676009967923
"1209",0.130156199447811
"1210",5.16340794016547
"1211",0.983606995083392
"1212",0.29548201803118
"1213",7.53489358308625
"1214",1.56953570797088
"1215",1.89024368478897
"1216",5.32166724999375
"1217",0.232263585086546
"1218",2.04085566840115
"1219",5.0894309391541
"1220",3.303591420299
"1221",3.2663019223321
"1222",1.6912337087935
"1223",1.10126353427768
"1224",0.0921021398925131
"1225",2.65638649455252
"1226",1.0640850411728
"1227",0.241989580914378
"1228",4.9128057171864
"1229",0.430483669042587
"1230",2.10259433082285
"1231",1.34481049980968
"1232",1.18140983581543
"1233",2.65066439836266
"1234",2.18745358466151
"1235",3.6391794940639
"1236",0.36232275608927
"1237",1.06048475485295
"1238",0.432520012371242
"1239",5.17353911173747
"1240",3.42563325894957
"1241",1.11839015968144
"1242",1.62719880831675
"1243",1.81657085559311
"1244",3.32120381278877
"1245",2.22415977708044
